source_row_hash,kontraktsdatum,publiceringsdatum,tilltradesdatum,municipality_name,brf_org_nummer,fastighetsbeteckning,adress,slutpris,utgangspris,pris_idag,kr_per_kvm,budpremie_kr,budpremie_pct,rum,boa_kvm,vaning,vaningar,hiss,balkong,varme_gemensam,bostadstyp,byggar,nyprod,manadsavg,arsavg_per_kvm,annonstid_dagar,source_name
390861074328b929628cf7f1c9ca7e3bfa67ac59,2020-10-30,2020-10-23,2020-11-30,Gävle,716413-6587,ÅBYN 12:38,Bergbyvägen 21B,675000,675000,671462,6081,0,0.0,4.0,111.0,,,True,False,False,radhus,1990,False,5106,552,7,VD Pro
b2b83c816923485a4f63a6d92ba1dcb91798c69d,2020-10-30,2020-09-23,2021-01-03,Gävle,785000-1632,SÖDER 50:6,Sockerbruksgatan 48b,1650000,1650000,1569238,30957,0,0.0,2.0,53.3,6,9,False,False,True,lagenhet,1958,False,2733,615,37,VD Pro
8f9e67513a9ed0910235ba1c29a9ba03de51d66a,2020-10-30,2020-10-26,2021-01-10,Gävle,716413-3576,ANDERSBERG 31:1,Brisgatan 69,2410000,1995000,2292039,20083,415000,20.8,5.0,120.0,0,2,False,False,False,lagenhet,1977,False,3892,389,4,VD Pro
6053a1f658f69d8c19e2ab8e44ec1e45b7bf0979,2020-10-30,2020-09-03,2020-12-10,Gävle,785000-1095,VÄSTER 16:11,Engelbrektsgatan 1 B,2500000,2395000,2377634,32468,105000,4.38,3.0,77.0,3,3,True,False,True,lagenhet,1952,False,4248,662,57,VD Pro
8f45b4a55437fa76b427e51f95bc6d0e218fc050,2020-10-30,2020-10-30,2021-02-28,Gävle,785000-3265,VARVA 7:47,Spartallsvägen 87,2300000,,2287946,23566,,,4.0,97.6,,,True,False,False,radhus,1971,False,4350,535,0,VD Pro
14670290ec5afcf4de848b3c560a3541129feb04,2020-10-30,2020-10-28,2020-11-19,Gävle,769637-9119,SÖDER 43:2,Waldenströmsplan 4 A,1415000,1395000,1321574,36282,20000,1.43,1.0,39.0,3,3,True,False,False,lagenhet,1961,False,2109,649,2,VD Pro
20e1635ffe32efbd2c1faf879ba33a7389b4b1e1,2020-10-30,2020-06-30,2021-01-21,Gävle,785000-0089,SÖDER 49:5,Sofiaplan 24,1250000,1295000,1188817,32051,-45000,-3.47,1.0,39.0,1,4,False,False,False,lagenhet,1954,False,2006,617,122,VD Pro
a0ce9991f0bcdd97261e002d8057015931e4828d,2020-10-30,2020-08-31,2021-01-24,Gävle,785000-2275,SÖDER 46:5,Övre Arbetshusgatan 54A,1750000,1595000,1664344,29167,155000,9.71,2.0,60.0,1,3,False,True,False,lagenhet,1960,False,3043,609,60,VD Pro
46f13714c97e9cc31799450f19c77bf7603a38a1,2020-10-29,2020-09-30,,Gävle,769638-5397,,Solviksvägen,1830000,1830000,1740428,33889,0,0.0,2.0,54.0,1,2,False,False,True,lagenhet,2022,False,3069,682,29,VD Pro
b04ccc512370bf8a4758d3b3c8817e2f86906f83,2020-10-29,2020-10-26,2020-11-26,Gävle,785000-3141,SÄTRA 80:1,Fältspatvägen 48,1575000,1275000,1566745,19688,300000,23.52,3.0,80.0,3,5,True,True,False,lagenhet,1968,False,3626,544,3,VD Pro
a0bd04587acb173e75ccb9f94d75e534dfab3c96,2020-10-28,2020-10-09,2021-01-31,Gävle,716458-5742,ALDERHOLMEN 5:10,Stuvaregatan 32,2995000,2995000,2848406,32912,0,0.0,4.0,91.0,3,5,False,False,True,lagenhet,,False,5048,666,19,VD Pro
97cf0bc367f626fecf654692e3496a881b92f510,2020-10-28,2020-10-19,2020-12-10,Gävle,716413-4863,BRYNÄS 83:4,Brynäsgatan 99,1335000,1250000,1246856,14833,85000,6.8,4.0,90.0,3,4,False,False,True,lagenhet,,False,5458,728,9,VD Pro
5b58866b4a904b11863772b012080230bf182246,2020-10-28,,2020-12-02,Gävle,785000-1111,SÖDER 11:6,Timmermansgatan 12B,1760000,1695000,1673854,30877,65000,3.83,2.0,57.0,2,3,False,False,False,lagenhet,1944,False,3804,801,,VD Pro
2a307f1a81889e5f2aa56daa35209cafd81c0b78,2020-10-28,2020-09-24,2020-12-14,Gävle,785000-1178,SÖDERTULL 26:13,Sörbygatan 72 A,1420000,1450000,1326244,17750,-30000,-2.06,3.0,80.0,2,4,False,False,True,lagenhet,1965,False,3605,541,34,VD Pro
20844c87e009cfe29fcb5a96647bc8dff84b72b1,2020-10-28,2020-10-22,2020-12-17,Gävle,785000-2226,SÖDER 56:8,Övre åkargatan 56A,1300000,1250000,1236370,31707,50000,4.0,2.0,41.0,1,3,False,True,False,lagenhet,1957,False,2869,840,6,VD Pro
e1320f764f8d89d3fb1f00aa422be601a3a03ca9,2020-10-27,2020-10-23,2020-11-19,Gävle,785000-2614,STIGSLUND 43:5,Furumovägen 10,1300000,1195000,1236370,31707,105000,8.78,1.0,41.0,5,9,False,False,False,lagenhet,1959,False,1928,564,4,VD Pro
4e4a760cb2ed15d926563adcca58d9ae4c902f3a,2020-10-27,2019-11-25,2020-12-10,Gävle,785000-1855,SÖDERTULL 28:6,Sörbygatan 82B,1060000,1095000,990013,24651,-35000,-3.19,2.0,43.0,1,3,True,False,False,lagenhet,1945,False,3089,862,337,VD Pro
ce3ba4626071ddcbf56d1aeeda3442ed7015d83f,2020-10-27,2020-10-14,2021-01-14,Gävle,785000-2564,NORRTULL 18:7,Valbogatan 33 B,1275000,1195000,1212593,27717,80000,6.69,1.0,46.0,3,3,False,True,False,lagenhet,,False,2580,673,13,VD Pro
cca1164e6faa804bd61ee26d9c503bfb51a9bb8a,2020-10-26,2020-10-16,2021-03-01,Gävle,769603-5141,HEMSTA 17:21,Sveavägen 17C,1500000,1250000,1400962,25000,250000,20.0,2.0,60.0,2,2,False,True,False,lagenhet,1999,False,4391,878,10,VD Pro
5f3e6a237cb26c87466d73c6da97c121df337b1f,2020-10-25,2020-10-14,2021-01-27,Gävle,785000-0360,BRYNÄS 66:19,Fjärde Tvärgatan 48,1710000,1695000,1597096,16132,15000,0.88,4.0,106.0,2,3,False,True,False,lagenhet,1966,False,4916,557,11,VD Pro
922bf35bf0ab17026ff467f3d224e6280557350f,2020-10-23,2020-10-20,2020-11-10,Gävle,785000-3281,SÖDERTULL 41:11,Sörbygatan 71 G,1800000,1590000,1681154,24324,210000,13.2,3.0,74.0,3,4,True,False,True,lagenhet,1973,False,3528,572,3,VD Pro
5e6b06a86d34e2518fa4f793a6291b252317130b,2020-10-23,2020-10-09,2020-12-22,Gävle,785000-0386,VALLBACKEN 27:10,Kaserngatan 21B,1330000,1185000,1264901,26600,145000,12.23,2.0,50.0,1,3,False,True,False,lagenhet,1947,False,3166,760,14,VD Pro
ea774befe7c233c74e7bca6a88ce4bb02aba6ea5,2020-10-23,2020-08-07,2020-11-12,Gävle,785000-1608,BRYNÄS 79:8,Hillmansgatan 16 B,750000,775000,700481,21429,-25000,-3.22,1.0,35.0,2,3,False,False,True,lagenhet,1963,False,1941,665,77,VD Pro
14e4234cd529fcc398df73fd59363f57dbf38a23,2020-10-23,2020-10-21,2021-01-28,Gävle,785000-2127,SÄTRA 19:6,Norrbågen 31 A,1400000,1195000,1392662,17610,205000,17.15,3.0,79.5,1,2,True,False,True,lagenhet,,False,3549,536,2,VD Pro
d0303b78518cb43bc027f82cfe719a33d8f799c7,2020-10-23,,2021-01-31,Gävle,785000-0204,LILLHAGEN 47:1,Vretvägen 9C,2000000,1695000,2000000,21053,305000,17.99,4.0,95.0,,,False,False,False,villa,1964,False,3800,480,,VD Pro
5992b7f0ab5d8f136b9b27d155df83ecc0c6564e,2020-10-22,2020-10-09,2020-11-19,Gävle,785000-2077,SÖDERTULL 16:15,Fleminggatan 18 B,975000,975000,927277,24134,0,0.0,1.5,40.4,3,3,False,False,True,lagenhet,1944,False,3494,1038,13,VD Pro
4187753374dcf3f47c1266e21063bd55f8221237,2020-10-22,2020-09-29,2021-01-31,Gävle,785000-0386,VALLBACKEN 27:10,Kaserngatan 25 B,1395000,1395000,1326720,27844,0,0.0,2.0,50.1,1,3,False,False,True,lagenhet,1947,False,3419,819,23,VD Pro
4cc2a5477f984232483e637b4c005809ce01802e,2020-10-22,2020-10-22,2021-02-02,Gävle,785000-3430,SÄTRA 29:1,Rävpasset 27 B,2150000,1690000,2138732,23118,460000,27.21,4.0,93.0,,,False,False,True,radhus,1972,False,4800,619,0,VD Pro
230e78e5be35c99ac047ca4b0e0475b122bc70ea,2020-10-22,2020-10-09,2021-01-14,Gävle,785000-3091,HÖJERSDAL 7:1,Stubbrättsvägen 10 A,2395000,2395000,2277774,25479,0,0.0,3.0,94.0,,,False,False,True,radhus,1967,False,4729,604,13,VD Pro
49be87c761f93018a0a0d1ccfac80951d447d1c6,2020-10-22,2020-06-05,2020-12-03,Gävle,785000-2127,SÄTRA 19:4,Sätrahöjden 27,850000,775000,845545,12500,75000,9.67,2.0,68.0,3,4,False,False,True,lagenhet,1967,False,3140,554,139,VD Pro
fa11cc1b7f7ceb1611f31511a6ae3d9686bceb98,2020-10-22,2020-09-29,2020-11-25,Gävle,785000-2614,STIGSLUND 43:5,Furumovägen 12,1230000,1095000,1169796,30000,135000,12.32,1.0,41.0,5,9,False,False,False,lagenhet,1959,False,1928,564,23,VD Pro
503277ae311c9bfa21952025ea5bef2fdcc357c5,2020-10-22,,2021-01-31,Gävle,785000-2705,VÄSTER 18:7,Valbogatan 14A,1195000,1195000,1136509,32297,0,0.0,1.0,37.0,2,3,False,True,False,lagenhet,1944,False,2136,693,,VD Pro
c9607bf81a5f6ce9d7687582ad909a2942795355,2020-10-22,2020-09-09,2021-01-03,Gävle,785000-2028,STIGSLUND 51:2,Tallåsvägen 16 A,1595000,1595000,1516930,22786,0,0.0,3.0,70.0,1,3,False,True,False,lagenhet,1961,False,3515,603,43,VD Pro
7049874668dc02d4e58a9e50032aa0c53d009ab3,2020-10-22,2020-09-18,2021-05-31,Gävle,785000-3091,HÖJERSDAL 9:1,Stubbrättsvägen 8E,2600000,2395000,2472740,27660,205000,8.55,4.0,94.0,,,False,True,False,villa,1967,False,4729,604,34,VD Pro
6cffc694d15635c0e0662738309d3245d5633cd8,2020-10-22,2020-10-16,2020-11-22,Gävle,785000-1434,BRYNÄS 66:15,"Gullregnsgatan 7B, 1tr",1120000,1050000,1046051,24348,70000,6.66,1.0,46.0,1,3,False,False,False,lagenhet,1950,False,2255,588,6,VD Pro
7e16957d1e9b2ab15844d70210c48b9de3116d6f,2020-10-22,2020-10-09,2020-11-26,Gävle,785000-2705,VÄSTER 18:7,Valbogatan 14B,1820000,1495000,1730918,32500,325000,21.73,2.0,56.0,2,3,False,True,False,lagenhet,,False,3102,665,13,VD Pro
c3dd3ea60c395fa320b2f9b07146b9c9d2293f4c,2020-10-21,2020-10-09,2020-12-27,Gävle,785000-1236,VÄSTER 22:9,Skomakargatan 18 A,2100000,1995000,1997213,23596,105000,5.26,4.0,89.0,1,3,False,True,False,lagenhet,1945,False,5380,725,12,VD Pro
4313888b1996d10c43513dee45a376fb006a692a,2020-10-21,2020-10-16,2021-01-04,Gävle,785000-3067,KÄLLÖ 10:1,Åkerstigen 13 A,1775000,1550000,1765697,18186,225000,14.51,3.0,97.6,,,False,False,True,radhus,1967,False,3400,418,5,VD Pro
597217d7951c788f406f165ce967d70687599575,2020-10-21,2020-10-15,2021-02-28,Gävle,785000-1129,VÄSTER 19:4,Kaplansgatan 23 B,1915000,1750000,1821268,29237,165000,9.42,2.0,65.5,3,3,True,False,True,lagenhet,1938,False,3457,633,6,VD Pro
658c4bf7aa4d01a4a3ad70ca1126b0734ff941be,2020-10-21,,2020-11-19,Gävle,716413-5381,MARKHEDEN 2:10,Skommarsbacken 31A,895000,895000,890309,15982,0,0.0,2.0,56.0,,2,False,True,False,lagenhet,1989,False,3242,695,,VD Pro
d94ef9724b2e1eb8b738b01172dcd6169522d7b2,2020-10-20,,2021-01-31,Gävle,785000-2028,STIGSLUND 51:2,Tallåsvägen 18A,1695000,1695000,1612036,24214,0,0.0,3.0,70.0,2,3,False,True,False,lagenhet,1961,False,3583,614,,VD Pro
d2832edfa803711e21bf469202a8e4ccad2a9f24,2020-10-20,2020-09-22,2020-11-19,Gävle,785000-1194,NORRTULL 30:9,Norra Gatan 8,1195000,1195000,1136509,21150,0,0.0,2.0,56.5,4,4,False,False,True,lagenhet,1951,False,2793,593,28,VD Pro
74b8bcec0dae97217c54745ac3eff7419386a56d,2020-10-19,2020-09-30,2021-08-01,Gävle,785000-0238,STIGSLUND 42:4,Furumovägen 29E,2450000,2195000,2330082,27528,255000,11.61,4.0,89.0,,,False,False,False,villa,,False,5200,701,19,VD Pro
6de31b5b504c86bbbc3d9ea6a42de9a65c465215,2020-10-19,2018-09-05,,Gävle,769635-2140,SÖDERTULL 24:9,Muréngatan 40,1865000,1865000,1741863,28692,0,0.0,2.0,65.0,2,4,False,False,True,lagenhet,2019,True,3629,670,775,VD Pro
f2efacad46a6956f56870087d4855f7c40f00c81,2020-10-19,2020-09-21,2021-01-14,Gävle,785000-1582,STIGSLUND 43:3,Furumovägen 16,1395000,1395000,1326720,19136,0,0.0,3.0,72.9,9,9,False,False,True,lagenhet,1958,False,3346,551,28,VD Pro
2833d0e337d03aadfbeb0df82dcaf4ac181aef2b,2022-03-11,2022-03-04,2022-04-10,Gävle,785000-2044,SÖDER 43:5,Södra Centralgatan 13A,1275000,1275000,1124332,28977,0,0.0,2.0,44.0,3,3,False,False,False,lagenhet,1963,False,1645,449,7,VD Pro
e8707f3aece557f2f181f4f31673d63fe0d4254a,2022-03-11,2022-03-11,2022-04-28,Gävle,785000-0766,VILLASTADEN 24:8,Majorsgatan 22 G,2000000,1850000,1770235,36364,150000,8.1,2.0,55.0,1,1,False,False,True,radhus,1944,False,2674,583,0,VD Pro
2e737ae2723df2da9e2d0d3da20f48d16625af7c,2022-03-11,2022-02-03,2022-06-26,Gävle,785000-2127,SÄTRA 19:3,Ulvsmygen 3,725000,725000,616566,16292,0,0.0,1.0,44.5,2,5,True,False,True,lagenhet,1967,False,2273,613,36,VD Pro
e737efbfd954405d9da72b4b2b36c50c5efc4bcf,2022-03-11,2022-01-14,2022-03-27,Gävle,769629-1181,VÄSTER 8:5,Brändströmsgatan 9 B,740000,775000,654987,32889,-35000,-4.51,1.0,22.5,2,4,False,False,True,lagenhet,1950,False,1821,971,56,VD Pro
2c8ae40ff80191b7d44aea44094defa327cbf15b,2022-03-11,2022-02-25,2022-06-01,Gävle,785000-0600,STIGSLUND 42:3,Furumovägen 37F,2370000,1995000,2097728,27241,375000,18.79,4.0,87.0,,,False,False,False,villa,1960,False,5200,717,14,VD Pro
0de87f99f0a5a7e90ebbff39c215b74950d468b3,2022-03-10,2022-02-25,2022-06-22,Gävle,716458-6179,SÄTRA 177:1,Sätrahöjden 150 B,1975000,1725000,1679611,21237,250000,14.49,4.0,93.0,,,False,False,True,radhus,1993,False,5920,764,13,VD Pro
46bfa8e0a9c9b0f3c795d75e7d39beb4654c2d07,2022-03-10,,2022-04-27,Gävle,769627-6281,NORRTULL 23:4,Norra Kungsgatan 27,1375000,1350000,1217036,35256,25000,1.85,2.0,39.0,,5,False,False,False,lagenhet,1960,False,1877,578,,VD Pro
66477df090cb14266c898534192f0c861afba67a,2022-03-10,2022-01-27,2022-06-14,Gävle,769636-5688,HEMLINGBY 74:1,Geodetgatan 36A,3350000,3295000,2954129,26172,55000,1.66,3.0,128.0,,,False,True,False,radhus,2020,False,5620,527,42,VD Pro
11f37cbd1dcf16f3e41550080a14ed2239f42321,2022-03-09,2022-03-04,2022-06-22,Gävle,785000-3067,KÄLLÖ 10:1,Åkerstigen 11F,1800000,1595000,1530785,18557,205000,12.85,4.0,97.0,,,False,True,False,villa,,False,3600,445,5,VD Pro
26d7a937231c737eeb27114d6c36d5bed420c2e3,2022-03-09,2022-02-23,2022-04-10,Gävle,769631-9818,SÖDER 10:7,Timmermansgatan 13,1750000,1695000,1548955,32407,55000,3.24,2.0,54.0,0,6,True,False,False,lagenhet,2017,False,3111,691,14,VD Pro
a8014f9c64342c05eebd674d2b0e0aa82f83f76e,2022-03-09,2022-01-03,2022-06-30,Gävle,785000-3430,SÄTRA 29:1,Älgpasset 10E,1900000,1900000,1615828,20430,0,0.0,4.0,93.0,2,,False,False,False,radhus,1973,False,5050,652,65,VD Pro
ddaad90648f1e54fb23c2a7c0c9ec609ac0f3e60,2022-03-08,2022-01-28,2022-05-15,Gävle,769636-3121,SÖDER 45:1,Övre Arbetshusgatan 48,3275000,3275000,2898760,34840,0,0.0,3.0,94.0,1,4,True,False,False,lagenhet,2021,False,4543,580,39,VD Pro
2efc1a71ed81f619dd97e8a0ed9228adf76a0d52,2022-03-08,2022-02-23,,Gävle,769640-2580,NORRLANDET 10:44,Engeshöjden 6,3695000,3695000,3270509,27866,0,0.0,6.0,132.6,,2,False,False,False,ovrigt,2023,False,4995,452,13,VD Pro
c096dd7aa756b759b417b6bf9641e9319091e47b,2022-03-08,2021-09-13,2022-05-05,Gävle,716413-3758,BJÖRSJÖ 37:1,Trumslagarvägen 19B,1600000,1495000,1360698,17297,105000,7.02,4.0,92.5,0,,False,False,False,radhus,1982,False,6592,855,176,VD Pro
c37024a39bf15d57004d29dc99da4e7191d46456,2022-03-08,2022-03-02,2022-04-28,Gävle,716413-4681,NORR 18:2,Hattmakargatan 13C,1575000,1575000,1394060,22183,0,0.0,3.0,71.0,1,4,True,True,False,lagenhet,,False,4157,703,6,VD Pro
04a98eb14382ac1fb62daa4229e15d706a4c7a52,2022-03-08,2021-03-23,2022-05-31,Gävle,785000-2085,SÖDER 75:5,Södra Kansligatan 32,3000000,3150000,2655353,28846,-150000,-4.76,4.0,104.0,5,7,True,False,True,lagenhet,1958,False,4658,537,350,VD Pro
7f81d688a24b70c4b018205588c93e745fde2d36,2022-03-08,2022-02-17,2022-05-31,Gävle,716458-6211,BRYNÄS 88:2,Staffansplan 1,950000,950000,837738,13971,0,0.0,2.0,68.0,1,3,True,False,True,lagenhet,1993,False,4903,865,19,VD Pro
00f5e0ca73d0798fb4d984d5216f2f00d85281d1,2022-03-08,2022-02-25,2022-06-19,Gävle,785000-2358,BRYNÄS 69:15,Hillmanskroken 8 B,1195000,1195000,1053786,20427,0,0.0,2.0,58.5,2,3,False,False,True,lagenhet,1960,False,3598,738,11,VD Pro
0b681d301b3c20330ed7638194b30a14349c52d2,2022-03-08,2022-03-08,2022-05-05,Gävle,785000-1640,STIGSLUND 43:6,Furumovägen 8,1830000,1690000,1619765,31443,140000,8.28,2.0,58.2,8,9,True,False,True,lagenhet,1959,False,2850,588,0,VD Pro
a42d61dc1fab27d6411aa10f927f44b57d47ae4b,2022-03-07,2022-02-11,,Gävle,769640-2580,NORRLANDET 10:2,Engeshöjden 5,3695000,3695000,3270509,27866,0,0.0,6.0,132.6,,2,False,False,False,ovrigt,2023,False,4995,452,24,VD Pro
703dd0e08991975d7457a0a9a5799e182b22e0d2,2022-03-05,2022-02-16,2022-03-30,Gävle,785000-1103,BRYNÄS 46:4,Femte Tvärgatan 19 A,1850000,1695000,1631384,27206,155000,9.14,3.0,68.0,2,3,False,False,False,lagenhet,1954,False,3882,685,17,VD Pro
1e561868b1013237ff444021fd58d450aae5c1d2,2022-03-05,2021-11-09,2022-06-30,Gävle,716458-5775,ANDERSBERG 37:8,Bidevindsgatan 64A,2250000,1950000,1991514,24457,300000,15.38,4.0,92.0,,,False,False,False,villa,,False,6539,853,116,VD Pro
d0ec29042871042b180d3f4e18f633b76366e64d,2022-03-04,2022-02-18,2022-04-10,Gävle,785000-3141,SÄTRA 80:1,Fältspatvägen 44,1375000,1175000,1169349,17188,200000,17.02,3.0,80.0,1,5,True,False,True,lagenhet,1969,False,3466,520,14,VD Pro
dd7790eba6dbf4099cec03b75ff88604e6941d9e,2022-03-04,2021-09-09,2022-06-16,Gävle,785000-1855,SÖDERTULL 28:6,Sörbygatan 82B,1080000,1195000,952376,25116,-115000,-9.62,2.0,43.0,,3,False,False,False,lagenhet,1945,False,3225,900,176,VD Pro
7090c92f5e7cae9f2aefe893248bc1b0836374e1,2022-03-04,2022-01-13,2022-05-31,Gävle,785000-0410,VÄSTER 10:6,Klintbergsgatan 14,1495000,1495000,1323250,27944,0,0.0,2.0,53.5,1,2,False,False,False,lagenhet,1947,False,3324,746,50,VD Pro
e216ef289bf06c3869cd1251a20ffaf89b8d942f,2022-03-04,2022-02-18,2022-05-01,Gävle,769636-0077,FREDRIKSSKANS 7:9,Skidstavägen 6D,2045000,1895000,1810065,37182,150000,7.91,2.0,55.0,2,2,False,True,False,lagenhet,2020,False,3466,756,14,VD Pro
a99f23f5e28779fe129d1cd649216aa09fd7235b,2022-03-04,2021-11-24,2022-04-11,Gävle,785000-2374,STIGSLUND 43:4,"Furumovägen 14, 5tr",950000,995000,840861,25000,-45000,-4.52,1.0,38.0,5,9,True,False,False,lagenhet,,False,2297,725,100,VD Pro
bcc31b9dd24f6b36ae2440191cc09f7870f26e85,2022-03-03,2022-03-03,2022-06-01,Gävle,785000-2044,SÖDER 44:5,Brunnsgatan 84C,2300000,2095000,2028208,30667,205000,9.78,3.0,75.0,3,3,False,True,False,lagenhet,1963,False,2712,434,0,VD Pro
73361b49a5e2f2efeba1a7c2044cef40567d9471,2022-03-03,2022-02-11,2022-05-29,Gävle,785000-2879,,Källsätervägen 11G,2475000,2475000,2190666,30556,0,0.0,3.0,81.0,1,1,False,False,False,radhus,1960,False,4000,593,20,VD Pro
1c8d7e30be562beb473f79bfe37a32c747c08405,2022-03-03,2022-02-22,2022-04-28,Gävle,785000-1608,BRYNÄS 79:8,Hillmansgatan 18B,1250000,1195000,1102287,16129,55000,4.6,3.0,77.5,1,3,False,False,True,lagenhet,,False,3723,576,9,VD Pro
6b44306ad41381e7d47a14edd4f7d9f5e5aafc80,2022-03-03,2022-02-10,2022-05-31,Gävle,785000-2408,KRISTINELUND 3:9,Solgårdsgatan 20 B,775000,775000,659088,13003,0,0.0,2.0,59.6,3,3,False,False,True,lagenhet,,False,3408,686,21,VD Pro
03efb861d90cd7500fa87fcca6d9141a564957b3,2022-03-03,2022-02-10,2022-06-09,Gävle,785000-0592,STIGSLUND 42:5,Furumovägen 21H,2800000,2495000,2478329,31461,305000,12.22,4.0,89.0,,2,False,False,False,radhus,1961,False,5673,765,21,VD Pro
143e1a2421f58c1ebc095e126809acd500f58d0f,2022-03-03,2022-02-18,2022-05-12,Gävle,785000-1061,VÄSTER 22:10,Kaplansgatan 19 A,2325000,1895000,2057898,31419,430000,22.69,3.5,74.0,3,3,False,False,True,lagenhet,1943,False,4235,687,13,VD Pro
ee212cef0dc25d11bec0f7ca15d8057afab6c72a,2022-03-03,2022-01-12,2022-03-30,Gävle,785000-1053,SÖDERTULL 17:1,Fleminggatan 20 B,950000,995000,840861,25000,-45000,-4.52,1.0,38.0,2,3,False,True,False,lagenhet,1944,False,2972,939,50,VD Pro
0ca08a204d45d41d1f1f3919598b220362f2b9c9,2022-03-02,2022-02-05,2022-05-30,Gävle,785000-0253,BRYNÄS 68:7,Hillmanskroken 1B,1185000,1175000,1044968,21161,10000,0.85,2.0,56.0,2,3,False,False,True,lagenhet,1957,False,2604,558,25,VD Pro
7ae84166856e1ccce2d1bbc57ecc67ef98510db1,2022-03-02,2022-03-02,2022-05-02,Gävle,785000-1897,OLSBACKA 47:1,Vattugatan 4A,1100000,995000,973629,26829,105000,10.55,1.0,41.0,2,2,False,False,False,lagenhet,,False,2309,676,0,VD Pro
08060149caf9e5dd392ef08b06d44c45bc86837f,2022-03-01,2022-02-07,2022-04-21,Gävle,769629-0084,VÄSTER 8:3,Brändströmsgatan 5A,1510000,1495000,1333506,28491,15000,1.0,2.0,53.0,2,3,False,False,False,lagenhet,1950,False,3136,710,22,VD Pro
42fc30c4752b91428f967ca6b44a174fedc4a762,2022-03-01,2022-03-01,2022-03-10,Gävle,785000-2127,SÄTRA 19:4,Sätrahöjden 27,615000,550000,522906,13820,65000,11.81,1.0,44.5,4,4,True,False,True,lagenhet,1967,False,2347,633,0,VD Pro
9d5493224bea9526fded7ce51db242eb4ef5eeb4,2022-03-01,2022-01-26,2022-04-07,Gävle,716413-4863,BRYNÄS 83:4,Brynäsgatan 99,1350000,1450000,1177949,15000,-100000,-6.89,4.0,90.0,3,4,True,True,False,lagenhet,1984,False,5458,728,34,VD Pro
dabd7d72a7ddb30e9b5611b647b075713829effb,2022-02-28,2022-02-08,2022-05-12,Gävle,769635-8758,SÖDERTULL 26:3,Sörbygatan 70 A,2250000,1995000,1963249,29605,255000,12.78,2.0,76.0,2,2,False,False,False,lagenhet,1899,False,4022,635,20,VD Pro
291e88ceda6f5ac8946b84fac2d262fac943d5ee,2022-02-28,2022-02-16,2022-04-28,Gävle,785000-3141,SÄTRA 79:1,Fältspatvägen 38,1410000,1275000,1198858,17625,135000,10.58,3.0,80.0,4,5,True,True,False,lagenhet,1968,False,3684,553,12,VD Pro
8ca5e7ebcd7e0fd276ba2b1816aa6e7851b64c63,2022-02-28,2022-02-28,2022-07-14,Gävle,769626-8734,BRYNÄS 7:2,Södra Fiskargatan 3,3350000,2995000,2923060,31019,355000,11.85,3.0,108.0,3,4,True,False,True,lagenhet,1903,False,4974,553,0,VD Pro
8d438d15d3d0757fee199b9be7c2df2d6df2896b,2022-02-28,2021-10-31,2022-04-07,Gävle,716413-5480,SÄTRA 168:1,Vinbärsvägen 219A,1295000,1295000,1101079,11667,0,0.0,4.0,111.0,,,False,False,False,radhus,1989,False,6130,663,120,VD Pro
e1205be6544e0b2fc5634303da87629d1efbcc7d,2022-02-27,2022-02-24,2022-04-12,Gävle,785000-0626,BRYNÄS 57:2,Brynäsgränd 16,895000,895000,780937,21310,0,0.0,1.0,42.0,3,4,False,False,False,lagenhet,1956,False,2611,746,3,VD Pro
9c2075cf62e008bd0143826e5d7afda879b7db3c,2022-02-26,2022-02-10,2022-05-26,Gävle,716413-3758,BJÖRSJÖ 36:1,Trumslagarvägen 16D,1800000,1450000,1530457,19459,350000,24.13,4.0,92.5,,2,False,False,False,radhus,,False,6760,877,16,VD Pro
167f3d0c6a435680c63c3bf5f85896d804328172,2022-02-26,2021-05-24,2022-05-09,Gävle,716413-4681,NORR 18:2,Ruddammsgatan 42,1800000,1550000,1589610,28346,250000,16.12,2.0,63.5,4,5,True,False,False,lagenhet,1986,False,4464,844,278,VD Pro
ea9bc5c3c30ca942f0dfd689fbf7c762f03d0663,2022-02-25,2021-07-13,2022-04-21,Gävle,785000-0071,BRYNÄS 60:7,Femte Tvärgatan 32C,1300000,1200000,1134321,23636,100000,8.33,2.0,55.0,3,4,False,False,True,lagenhet,1958,False,2074,453,227,VD Pro
b3b1f1e49f71ba3b87c2e4083d360033a30352a7,2022-02-25,2022-02-11,2022-05-08,Gävle,716413-4079,BJÖRSJÖ 40:1,Pukslagarvägen 54,1475000,1475000,1254125,18671,0,0.0,3.0,79.0,1,1,False,False,False,radhus,1983,False,6046,918,14,VD Pro
9632e6618ce8890d8ab0b5789d0883ac47c297cd,2022-02-25,2022-01-20,2022-05-31,Gävle,716413-6702,FURUVIK 33:2,Lövlundsvägen 103A,1750000,1750000,1526971,17327,0,0.0,4.0,101.0,,,False,False,False,radhus,1990,False,5792,688,36,VD Pro
488ccdb4be3d8af59e1ebb31f08077d611c3f41e,2022-02-25,2021-12-09,2022-04-07,Gävle,785000-0410,VÄSTER 10:6,Klintbergsgatan 2,850000,850000,750649,30909,0,0.0,1.0,27.5,2,2,False,False,False,lagenhet,1946,False,1785,779,78,VD Pro
